"","year","month","day","hour","generation.biomass","generation.fossil.brown.coal.lignite","generation.fossil.gas","generation.fossil.hard.coal","generation.fossil.oil","generation.hydro.pumped.storage.consumption","generation.hydro.run.of.river.and.poundage","generation.hydro.water.reservoir","generation.nuclear","generation.other","generation.other.renewable","generation.solar","generation.waste","generation.wind.onshore","total.load.actual","price.actual"
"248","2015","01","11",8,496,0,3973,1855,211,2324,647,599,5043,85,61,35,250,7397,19500,49.91
"249","2015","01","11",9,495,0,4078,1779,211,2497,624,532,5043,84,62,394,259,8140,20182,51.53
"250","2015","01","11",10,516,0,4220,1869,212,2946,562,787,5044,83,63,1228,259,9148,22121,55.87
"251","2015","01","11",11,547,0,4085,1811,212,2892,603,714,5042,82,61,2045,258,9866,23589,55.81
"252","2015","01","11",12,539,0,3728,1847,213,2570,590,564,5042,82,62,2423,255,10448,24238,54.7
"253","2015","01","11",13,554,0,3863,1910,213,2604,593,863,5043,82,63,2437,259,10819,24271,52.89
"254","2015","01","11",14,550,0,3946,1928,212,2204,652,773,5042,81,62,2022,259,11383,24713,54.58
"255","2015","01","11",15,546,0,3789,1857,213,1879,640,681,5042,81,60,1630,256,11916,24477,54.82
"256","2015","01","11",16,542,0,3758,1899,211,1965,635,788,5042,82,62,1334,255,12171,23377,52.08
"257","2015","01","11",17,544,0,4071,1859,210,1934,633,1009,5042,82,60,860,251,12258,23037,52.05
"258","2015","01","11",18,553,0,3982,1982,210,1284,631,909,5042,83,62,254,262,12239,23049,55.59
"259","2015","01","11",19,570,0,3682,2327,211,453,651,1445,5041,83,69,57,270,12399,25259,77.6
"260","2015","01","11",20,567,0,3508,2424,214,140,674,1753,5043,84,69,54,279,12793,26520,80.36
"261","2015","01","11",21,559,0,3506,2193,213,149,665,1741,5043,84,70,55,281,12806,27123,82.29
"262","2015","01","11",22,545,0,3375,2114,214,460,652,1660,5045,84,69,34,272,12675,27025,82.47
"263","2015","01","11",23,554,0,3606,1960,213,673,632,1512,5045,84,68,31,273,12677,25889,78.06
"264","2015","01","11",24,537,0,3758,1727,206,1168,629,759,5046,85,69,31,272,12580,23940,70.13
"265","2015","01","12",1,468,917,6789,7023,401,290,839,2221,5370,89,67,44,234,1661,27085,60.81
"266","2015","01","12",2,444,942,6012,7141,386,499,772,1075,5398,89,66,42,231,1436,25272,58.27
"267","2015","01","12",3,425,926,5459,7128,380,686,742,692,5428,88,65,42,229,1350,24121,53.65
"268","2015","01","12",4,446,942,5248,7102,378,771,673,459,5452,89,66,42,227,1386,23626,51.95
"269","2015","01","12",5,463,928,5409,7019,375,854,666,471,5452,90,66,42,224,1349,23572,51.4
"270","2015","01","12",6,467,899,5644,7060,378,712,695,500,5452,90,67,42,229,1286,24070,52.93
"271","2015","01","12",7,470,935,6915,7071,379,405,770,1177,5459,90,66,42,226,1263,26787,58.8
"272","2015","01","12",8,464,939,8118,7159,399,34,821,3669,5465,92,67,45,224,1266,31511,70.52
"273","2015","01","12",9,478,939,8974,7140,417,2,844,5393,5464,98,66,157,226,1237,34046,75.72
"274","2015","01","12",10,484,942,9546,7148,411,48,868,4942,5465,106,63,1104,219,1205,34876,81.92
"275","2015","01","12",11,483,929,9728,7214,415,311,857,4414,5464,100,61,2190,228,1196,35093,85.63
"276","2015","01","12",12,479,939,9668,7290,421,417,849,3815,5469,100,66,3012,229,1146,34588,86.76
"277","2015","01","12",13,479,940,9752,7311,425,417,842,3429,5466,96,70,3262,231,1170,34347,82.78
"278","2015","01","12",14,479,939,9860,7419,431,247,827,3114,5468,95,70,3208,231,1210,34146,76.7
"279","2015","01","12",15,474,939,9443,7389,433,2,832,2553,5467,96,68,3027,227,1034,32884,74.35
"280","2015","01","12",16,474,939,9672,7403,424,2,831,2572,5467,98,68,2630,229,924,32422,73.6
"281","2015","01","12",17,482,942,10336,7443,423,2,839,2985,5468,91,69,1615,229,905,32502,74.74
"282","2015","01","12",18,483,942,11171,7430,421,1,849,4305,5469,92,70,422,231,1091,33509,76.34
"283","2015","01","12",19,488,937,12227,7369,422,1,871,5946,5470,91,77,86,234,1110,35896,84.23
"284","2015","01","12",20,488,940,12415,7374,420,2,872,5661,5471,89,76,63,235,1051,36615,87.72
"285","2015","01","12",21,488,941,12532,7372,419,2,883,5548,5471,88,76,56,234,1175,36704,86.54
"286","2015","01","12",22,491,939,12693,7372,432,2,873,4841,5471,90,76,44,235,1430,35823,81.3
"287","2015","01","12",23,489,942,10741,7369,435,2,837,4022,5472,89,74,42,234,1631,32932,69.06
"288","2015","01","12",24,487,928,9445,7273,434,38,822,2357,5473,89,75,42,235,1729,29695,62.43
"289","2015","01","13",1,514,821,4338,6070,275,632,821,1152,7104,81,65,32,268,8027,28033,55.61
"290","2015","01","13",2,516,681,4087,5834,270,1460,779,748,7102,82,63,32,267,7668,25750,52.54
"291","2015","01","13",3,519,533,4091,5456,270,2013,771,502,7103,80,65,32,269,7337,24517,50.97
"292","2015","01","13",4,515,515,4062,5421,270,2479,756,493,7103,81,65,32,270,6970,23911,49.57
"293","2015","01","13",5,515,520,3893,5325,274,2608,740,584,7102,83,63,32,271,6966,23876,48.74
"294","2015","01","13",6,515,548,4020,5466,274,2466,745,586,7103,83,65,32,269,6890,24445,49.56
"295","2015","01","13",7,520,648,4233,5735,277,1181,754,792,7104,83,65,32,269,6853,27027,53.96
"296","2015","01","13",8,518,921,4919,6706,288,134,794,1918,7102,84,63,37,269,6849,31924,65.89
"297","2015","01","13",9,520,962,5981,7228,334,0,956,3437,7102,85,64,56,267,6964,35351,73.97
"298","2015","01","13",10,527,969,5959,7103,335,1,977,4103,7101,84,64,516,261,6922,36288,78.25
"299","2015","01","13",11,526,971,5995,7075,338,0,930,4118,7101,84,63,1475,268,6320,36612,83.44
"300","2015","01","13",12,502,908,5992,6823,335,47,936,4358,7102,78,64,2284,267,5670,36296,81.74
"301","2015","01","13",13,505,945,5882,6933,349,1,935,3403,7101,77,69,2857,270,5901,35645,78.22
"302","2015","01","13",14,517,963,5626,7080,353,0,947,2513,7099,76,76,3217,271,6300,35172,74.18
"303","2015","01","13",15,517,925,5445,7024,350,2,926,1298,7099,77,75,3253,266,6635,33895,69.45
"304","2015","01","13",16,519,954,5399,7030,349,0,938,1290,7098,81,76,3084,264,6481,33283,69.58
"305","2015","01","13",17,533,922,5903,7022,358,81,959,1538,7098,83,76,2475,268,6184,33030,72.97
"306","2015","01","13",18,538,954,7059,7085,361,1,1013,2660,7097,83,77,1187,271,5758,33542,75.59
"307","2015","01","13",19,535,932,8464,7068,359,0,1072,4544,7098,84,76,303,263,5607,35944,86.26
"308","2015","01","13",20,548,948,8877,7241,350,0,1077,5834,7098,83,81,98,266,5656,37553,88.57
"309","2015","01","13",21,548,971,9161,7257,350,0,1130,5939,7098,83,79,80,275,5789,37604,87.32
"310","2015","01","13",22,546,982,9945,7274,345,0,1154,5030,7097,84,78,44,275,5689,36831,80.78
"311","2015","01","13",23,537,965,9364,7231,350,0,1084,2885,7099,80,75,44,271,5676,33972,77.41
"312","2015","01","13",24,532,959,6989,7192,346,90,1048,1883,7099,80,76,35,270,5925,30733,67
"313","2015","01","14",1,528,884,5673,6948,287,771,985,1290,7098,80,71,28,270,6174,28057,60.23
"314","2015","01","14",2,531,809,4462,6121,282,964,841,539,7099,80,71,28,269,6637,25764,54.69
"315","2015","01","14",3,535,615,4247,5281,283,1264,829,517,7100,80,72,27,269,6808,24495,53.88
"316","2015","01","14",4,530,555,4314,5202,283,1868,832,601,7099,80,71,27,269,6744,23887,53.19
"317","2015","01","14",5,524,539,4325,5267,280,1966,827,602,7098,80,71,27,260,6780,23892,52.57
"318","2015","01","14",6,524,585,4519,5587,277,1922,824,805,7098,80,72,27,257,6224,24438,57.13
"319","2015","01","14",7,532,754,4877,6404,281,935,840,1226,7096,80,71,27,255,5424,27040,70.06
"320","2015","01","14",8,540,832,5742,7072,324,8,905,3538,7097,84,70,32,269,4958,31798,76.53
"321","2015","01","14",9,539,974,6583,7498,343,0,1021,5459,7097,90,71,39,276,4773,35150,83.97
"322","2015","01","14",10,535,981,6658,7571,345,1,991,5677,7097,92,70,411,282,4645,35953,92.24
"323","2015","01","14",11,507,980,6920,7581,347,0,1034,5342,7098,91,70,1258,283,4425,36439,97.95
"324","2015","01","14",12,530,786,6651,7230,351,0,1020,5628,7099,90,72,1960,284,4302,36048,94.52
"325","2015","01","14",13,534,868,6661,7472,352,0,1085,4730,7099,88,75,2480,276,4677,35561,86.31
"326","2015","01","14",14,533,940,6446,7568,359,1,1031,4199,7099,87,73,2688,272,5121,35186,79.91
"327","2015","01","14",15,528,966,6415,7573,362,0,1100,2791,7099,83,71,2683,272,5330,33909,76.06
"328","2015","01","14",16,516,921,6723,7557,360,0,1065,2188,7098,79,73,2420,271,5528,33322,75.64
"329","2015","01","14",17,518,978,6275,7568,352,0,1082,2937,7099,81,76,2003,265,5518,33330,77.09
"330","2015","01","14",18,525,970,6931,7593,352,0,1068,3782,7099,88,76,905,264,5440,33811,79.62
"331","2015","01","14",19,531,981,8088,7589,353,0,1100,4836,7099,89,75,213,255,5806,36114,88.06
"332","2015","01","14",20,531,982,8441,7602,356,0,1090,5574,7100,82,80,112,254,6321,37535,88.75
"333","2015","01","14",21,540,976,8539,7578,355,0,1084,5207,7101,84,80,79,265,6901,37633,86.91
"334","2015","01","14",22,527,966,8809,7560,347,0,1081,3599,7102,90,80,32,265,7571,36809,79.91
"335","2015","01","14",23,504,961,6398,7474,346,0,1028,3038,7102,82,79,31,265,7913,33939,70.11
"336","2015","01","14",24,501,890,4840,6948,339,33,1011,1374,7102,80,78,31,261,8204,30630,59.27
"337","2015","01","15",1,499,792,3825,6296,286,878,924,972,7105,80,72,31,263,8374,27865,49.14
"338","2015","01","15",2,494,730,3485,5599,276,2130,795,993,7103,80,72,31,257,8407,25617,45.38
"339","2015","01","15",3,464,553,3466,4801,293,2655,798,694,7103,79,72,31,257,8338,24269,43.68
"340","2015","01","15",4,464,573,3536,4487,296,3060,821,604,7103,80,73,31,257,8323,23940,42.49
"341","2015","01","15",5,463,567,3469,4427,294,3124,824,555,7104,80,71,31,263,8080,23762,40.7
"342","2015","01","15",6,465,602,3424,4933,297,2926,819,520,7104,79,68,31,264,7901,24485,41.48
"343","2015","01","15",7,496,626,3446,5435,299,1776,819,730,7102,78,70,31,261,8032,26919,46.24
"344","2015","01","15",8,493,854,4156,6129,303,260,861,1230,7099,83,70,33,261,8288,31608,56.67
"345","2015","01","15",9,505,949,4660,6488,341,0,894,2650,7073,80,70,50,263,8799,34804,69.9
"346","2015","01","15",10,501,961,4292,6525,345,0,935,3255,7065,57,71,562,242,9263,35815,76.22
"347","2015","01","15",11,485,979,4529,6524,345,1,955,3233,7066,56,72,1336,246,9169,36260,79.18
"348","2015","01","15",12,487,786,4674,6312,362,0,988,2520,7066,54,75,1984,242,9300,35996,77.66
"349","2015","01","15",13,483,794,4448,6248,362,79,1006,1811,7085,59,73,2287,260,9645,35539,70.25
"350","2015","01","15",14,484,939,4227,6270,363,1,1112,1621,7099,75,74,2274,257,9606,35240,57.96
"351","2015","01","15",15,488,904,3997,6044,362,190,1007,1335,7100,78,74,2062,266,9890,34028,54.4
"352","2015","01","15",16,496,848,3984,6075,360,266,1128,1256,7100,79,72,1593,266,10212,33573,53.87
"353","2015","01","15",17,469,940,4217,6046,364,195,1038,1482,7100,82,74,939,269,10274,33637,57.8
"354","2015","01","15",18,441,908,4651,6197,367,3,1127,2018,7099,83,73,287,270,10112,34151,65.77
"355","2015","01","15",19,488,950,4743,6449,366,0,1197,3590,7100,89,75,67,273,10081,36202,78.95
"356","2015","01","15",20,513,962,4721,6607,367,0,1267,4371,7100,85,79,62,265,10678,37469,80.36
"357","2015","01","15",21,518,962,4838,6641,369,0,1272,4037,7101,81,77,61,269,11114,37299,79.38
"358","2015","01","15",22,528,920,4699,6395,343,1,1250,2885,7102,82,80,59,269,11935,36325,70.31
"359","2015","01","15",23,474,641,4354,5720,336,166,1189,2063,7100,82,76,59,261,12091,33848,56.77
"360","2015","01","15",24,462,530,4065,5457,334,971,1085,1609,7101,81,75,59,252,11295,30737,53.49
"361","2015","01","16",1,508,545,3802,4845,297,1748,1085,1126,7101,81,72,59,244,10525,28342,45.92
"362","2015","01","16",2,464,514,3627,4589,293,2709,1071,788,7101,81,72,59,241,9822,26119,43.7
"363","2015","01","16",3,480,510,3602,4223,292,3132,1065,644,7101,81,73,59,248,9202,24683,42.91
"364","2015","01","16",4,478,531,3563,4248,292,3180,1074,656,7100,80,69,59,251,8451,24147,42.15
"365","2015","01","16",5,478,510,3407,4204,290,3358,1072,518,7101,81,69,59,261,8754,24030,42.73
"366","2015","01","16",6,499,511,3476,4138,292,3224,1044,579,7100,81,71,59,261,8971,24561,45.02
"367","2015","01","16",7,497,570,3637,4558,296,1859,1091,962,7102,80,71,59,262,8614,27025,50.41
"368","2015","01","16",8,508,628,4132,5522,341,402,1130,1312,7100,81,73,59,267,8693,31518,66.58
"369","2015","01","16",9,523,789,4980,6111,357,1,1178,2277,7100,90,69,40,269,9101,34642,78.3
"370","2015","01","16",10,527,646,4879,6052,345,2,1220,3213,7105,90,69,352,268,9430,35662,85.84
"371","2015","01","16",11,520,533,4774,5501,365,96,1233,4058,7104,91,69,1229,272,9482,36343,89.11
"372","2015","01","16",12,478,597,4894,5460,354,110,1229,3225,7102,90,75,1855,265,10147,36335,85.59
"373","2015","01","16",13,461,724,4765,5816,367,220,1155,2340,7101,90,76,2270,254,11129,35955,78.55
"374","2015","01","16",14,469,730,4238,5715,371,564,1077,1837,7102,87,75,2466,261,12417,35583,71.22
"375","2015","01","16",15,493,745,4116,5456,367,964,1054,1060,7102,89,76,2388,266,13423,34322,61.29
"376","2015","01","16",16,498,782,4388,5508,345,1483,1070,1248,7101,91,78,2126,265,13229,33777,59.4
"377","2015","01","16",17,495,760,4811,5876,345,1033,1128,1256,7101,92,77,1652,257,12153,33460,66.69
"378","2015","01","16",18,501,859,4910,6159,356,67,1189,1668,7101,93,74,773,252,11248,33784,71.61
"379","2015","01","16",19,500,933,6025,6225,365,0,1215,3058,7100,93,77,222,260,9878,35633,82.21
"380","2015","01","16",20,498,966,5963,6505,373,0,1226,4489,7100,91,80,99,270,9563,36821,84.46
"381","2015","01","16",21,499,971,5804,6641,370,0,1229,4178,7102,85,82,88,271,9971,36669,82.09
"382","2015","01","16",22,499,954,6363,6654,364,0,1234,3883,7102,80,77,75,266,9614,36015,76
"383","2015","01","16",23,481,941,5891,6406,361,1,1181,2734,7103,80,79,75,267,9612,33847,68.82
"384","2015","01","16",24,457,898,5066,5992,347,26,1128,1516,7104,80,77,75,268,9578,31243,58.81
"385","2015","01","17",1,461,896,4909,5546,287,715,1076,914,7104,80,74,75,264,9550,28889,50.65
"386","2015","01","17",2,433,893,4258,5447,269,2145,1056,781,7102,80,73,74,261,9273,26782,47.98
"387","2015","01","17",3,417,812,4154,5036,267,2932,1042,743,7103,81,74,57,260,8637,25083,46.67
"388","2015","01","17",4,405,644,4224,4855,276,2974,976,726,7104,80,75,38,266,8014,24086,46.66
"389","2015","01","17",5,408,595,4090,4926,276,2976,977,624,7105,80,72,38,260,7669,23651,45.48
"390","2015","01","17",6,441,553,4192,5115,278,2867,926,765,7104,80,71,38,265,7110,23539,46.52
"391","2015","01","17",7,472,528,4317,4953,282,2060,925,720,7103,79,73,37,258,6581,24025,47.61
"392","2015","01","17",8,486,621,4216,4943,285,736,939,909,7104,79,74,37,257,6513,25467,51.97
"393","2015","01","17",9,497,776,4121,5320,305,27,1041,1532,7102,80,73,62,259,6259,27120,58.88
"394","2015","01","17",10,487,965,4581,5684,303,0,1171,3067,7101,80,76,771,264,5823,29980,68.81
"395","2015","01","17",11,503,976,4678,5818,305,0,1191,3786,7102,81,78,1914,270,5356,32225,73.52
"396","2015","01","17",12,514,974,4647,5792,298,0,1188,3700,7103,81,77,2804,272,5293,32480,73.67
"397","2015","01","17",13,536,973,4269,5775,303,0,1149,3054,7103,79,76,3408,268,5581,31863,71.88
"398","2015","01","17",14,524,955,4251,5722,303,0,1118,2315,7103,80,75,3584,264,6038,31659,68.06
"399","2015","01","17",15,513,917,4446,5548,299,0,1105,1578,7102,80,75,3496,268,6474,30894,58.83
"400","2015","01","17",16,523,744,4137,5400,294,57,1106,1101,7101,79,75,3203,262,6520,29725,51.47
"401","2015","01","17",17,522,750,4234,5485,294,175,1101,1051,7101,80,75,2515,263,6174,29039,51
"402","2015","01","17",18,517,890,4837,5661,294,4,1110,1794,7099,78,76,1121,263,5629,29191,55.19
"403","2015","01","17",19,516,939,5673,5847,294,1,1150,4379,7099,80,78,233,260,5449,31620,72.1
"404","2015","01","17",20,529,950,5857,5854,295,0,1181,5560,7101,80,75,89,260,5808,33274,75.99
"405","2015","01","17",21,532,957,5780,5861,296,0,1195,5485,7102,80,78,79,263,6118,33865,74
"406","2015","01","17",22,525,951,5751,5879,296,0,1189,5214,7104,80,75,71,265,6198,33741,70.78
"407","2015","01","17",23,523,937,5148,5789,270,0,1151,4354,7104,81,75,70,264,6120,32324,57.88
"408","2015","01","17",24,508,931,4919,5697,270,63,1114,2477,7106,81,75,70,263,6361,30056,53.7
"409","2015","01","18",1,504,915,4757,5468,272,821,1022,997,7107,80,76,70,258,6439,27371,54.28
"410","2015","01","18",2,477,922,4310,5262,273,2241,981,866,7105,80,75,61,257,6574,25227,50.61
"411","2015","01","18",3,466,686,4042,4798,270,2778,915,674,7106,80,66,54,257,6716,23430,44.42
"412","2015","01","18",4,458,564,4177,4031,270,3017,905,598,7106,80,70,54,257,6682,22446,41.89
"413","2015","01","18",5,462,553,4336,3971,270,3289,917,666,7105,79,68,54,258,6429,21973,40.46
"414","2015","01","18",6,465,529,4146,3965,271,3137,930,646,7108,80,69,54,259,6512,21986,41.77
"415","2015","01","18",7,464,526,4143,3642,271,3073,921,616,7108,79,70,54,258,6441,22350,42.1
"416","2015","01","18",8,478,530,4124,3389,273,2491,980,715,7108,79,76,55,261,6324,23099,45.21
"417","2015","01","18",9,488,531,4184,3678,271,2300,950,836,7104,79,76,74,260,6024,23805,47.87
"418","2015","01","18",10,502,547,4334,4365,255,1221,1090,1027,7104,81,77,360,262,5478,25933,53.03
"419","2015","01","18",11,519,763,4747,5213,260,4,1112,1435,7104,81,75,717,264,4966,28482,56.4
"420","2015","01","18",12,504,874,5040,5531,264,1,1086,2440,7103,81,72,817,265,4931,29913,64.8
"421","2015","01","18",13,513,936,5136,5739,263,1,1112,3218,7103,81,69,827,271,4996,30285,62.38
"422","2015","01","18",14,521,942,5155,5777,263,1,1099,4070,7103,82,71,824,272,4839,30892,66.25
"423","2015","01","18",15,524,960,5019,5781,264,1,1099,4740,7103,81,71,669,270,4725,30854,66.2
"424","2015","01","18",16,516,965,4925,5687,261,1,1090,3034,7104,80,74,481,270,5252,29506,60.23
"425","2015","01","18",17,513,893,4626,5460,261,1,1082,2100,7104,80,75,262,265,6269,28894,59.38
"426","2015","01","18",18,506,916,4560,5419,261,72,1092,1591,7104,81,73,103,254,6914,28926,58.14
"427","2015","01","18",19,514,955,4994,5746,262,3,1163,2649,7105,81,76,69,259,7114,31281,69.59
"428","2015","01","18",20,515,976,5390,5792,264,0,1210,4250,7105,81,77,69,267,6679,32810,74.81
"429","2015","01","18",21,514,979,5550,5797,263,0,1255,4882,7106,83,77,67,268,6432,33710,74.28
"430","2015","01","18",22,518,967,5509,5792,271,0,1285,4986,7105,82,76,65,271,6030,33891,73.59
"431","2015","01","18",23,520,975,5257,5827,272,0,1276,4552,7104,81,72,65,271,5268,32608,68.64
"432","2015","01","18",24,507,964,4784,5779,275,48,1216,3077,7103,82,71,65,269,4804,29850,59.72
"433","2015","01","19",1,498,947,5136,5427,273,1102,1109,1288,7105,82,69,65,268,4673,26865,54.84
"434","2015","01","19",2,502,890,4181,5133,272,1834,997,906,7104,82,70,65,263,4767,24650,49.19
"435","2015","01","19",3,471,714,4050,4917,268,2645,991,636,7105,83,69,65,261,4783,23305,46.43
"436","2015","01","19",4,467,619,4065,4322,265,2937,989,491,7104,83,64,65,262,5071,22776,42.18
"437","2015","01","19",5,473,578,3942,3832,263,3056,967,417,7104,81,63,65,261,6077,22671,40.08
"438","2015","01","19",6,472,545,4067,3954,268,3063,977,518,7102,82,62,66,260,7103,23397,44.03
"439","2015","01","19",7,503,665,4442,5054,269,2025,1005,914,7100,82,66,74,261,7802,26513,50.25
"440","2015","01","19",8,509,860,4932,6247,290,579,1036,1569,7099,82,68,66,257,8138,31460,61.48
"441","2015","01","19",9,523,948,5791,7274,331,1,1138,1980,7103,82,68,68,257,8654,35444,69.97
"442","2015","01","19",10,526,894,5136,7579,340,1,1120,2748,7102,83,72,317,254,9222,36987,77.42
"443","2015","01","19",11,531,931,5406,7820,342,1,1133,3670,7103,83,68,962,251,8841,38207,79.88
"444","2015","01","19",12,524,976,5346,8036,343,1,1167,3138,7102,83,68,1714,255,8650,38341,79.56
"445","2015","01","19",13,527,980,5845,8169,342,1,1240,2445,7102,83,71,2127,257,8548,38052,74.48
"446","2015","01","19",14,525,966,6046,8249,342,1,1234,2253,7053,83,72,2268,257,8354,37891,69.32
"447","2015","01","19",15,528,919,5966,8214,340,1,1205,2034,6946,84,74,2356,260,8496,36560,63.24
"448","2015","01","19",16,531,961,5925,8258,336,1,1224,2302,6837,85,73,2288,261,8104,36103,63.06
"449","2015","01","19",17,516,966,5581,8207,328,1,1219,2366,6729,82,75,2003,262,7708,35867,68.6
"450","2015","01","19",18,520,967,6354,8189,325,0,1246,3291,6623,82,77,1307,264,7194,36229,74.64
"451","2015","01","19",19,528,972,7523,8155,335,0,1285,4943,6531,83,79,414,272,6660,37941,86.83
"452","2015","01","19",20,383.513539734627,448.059207898191,5622.73748787308,4256.06574216744,298.319788842916,475.577343415608,972.116107861321,2605.11473491982,6263.9070391189,60.2285852879073,85.6397021058038,1432.66592478457,269.452132971893,5464.47976944587,39304,88.95
